Email_ID,Sender_Email,Subject_Line,Message-Content,Date,Priority,Attachments,Links_Count,Target_Label,Version
0012717d-b606-48a9-84d0-42672817adb0,user544@example.com,Subject 1813,Attached is the invoice for last month.,2025-11-10T20:05:05.325557,High,None,10,1,v1.0
5b2d4978-aa08-443b-b9b6-384cd8b615fb,user532@example.com,Subject 1814,¡Urgente! Necesitamos su respuesta inmediata.,30-11-2025,N/A,None,100,Legit,v1.0
2d7674df-0c9b-4243-9219-6919cefc9c57,user964@example.com,Subject 1815,Meeting at 5pm? Let me know.,24-01-2026,N/A,1,100,Ham,v1.0
bb5b0dd3-3a90-4a64-b55b-b757f8095b7f,user492@example.com,Subject 1816,Attached is the invoice for last month.,1758848705,null,0,10,Legit,v1.0
156aae4b-d260-4366-898e-8775fe144d49,user285@example.com,Subject 1817,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",2025-12-24T20:05:05.325577,N/A,2,10,Ham,v1.0
cf72d2b2-3ecd-4f62-80ce-d7f15ded275c,user786@example.com,Subject 1818,How have you been? It has been a long time.,1751504705,N/A,1,100,ham,v1.0
ad989df1-22e5-400d-8e4f-8daed0e7a922,user7@example.com,Subject 1819,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",2026-02-04T20:05:05.325586,High,-1,5,1,v1.0
d4732ffd-28c9-43b0-842d-92ad26efa7b5,user852@example.com,Subject 1820,Attached is the invoice for last month.,2025-06-27T20:05:05.325591,N/A,-1,5,SPAM,v1.0
29068eaa-817d-4a88-a15b-3e1aa8026f76,user922@example.com,Subject 1821,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1747184705,High,1,100,s_p_a_m,v1.0
3313410d-4f7e-4d6e-8948-bb6d7358fa5f,user92@example.com,Subject 1822,"Hello, we are interested in your profile.",1771639505,Low,0,5,s_p_a_m,v1.0
28fd889c-ee01-4fa8-8623-95e3ae652afc,user203@example.com,Subject 1823,How have you been? It has been a long time.,1763172305,Low,None,5,Legit,v1.0
36c24292-7972-435c-9282-da56308987bb,user683@example.com,Subject 1824,"Bonjour, voici les documents demandés.",2025-06-01T20:05:05.325607,N/A,null,0,ham,v1.0
2e25635b-5fd3-466f-97e5-da5a2c0f9274,user661@example.com,Subject 1825,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,03-09-2025,Low,null,0,Ham,v1.0
be8d97bc-3e20-4704-83c9-53d39c5b1a7e,user199@example.com,Subject 1826,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",1756343105,N/A,null,0,SPAM,v1.0
918b529d-e398-4d33-aa6a-4f7ace9994ca,user801@example.com,Subject 1827,"Cheap meds, no prescription needed!!!",18-05-2025,Medium,1,10,1,v1.0
a0e72e04-5355-4eb8-a1db-828fcd04bdce,user470@example.com,Subject 1828,Meeting at 5pm? Let me know.,09/13/2025,High,2,0,ham,v1.0
949d67e3-f72d-498e-95b1-e71f3b6f9e49,user281@example.com,Subject 1829,¡Urgente! Necesitamos su respuesta inmediata.,15-09-2025,Low,2,100,Ham,v1.0
cf9cc9e5-6b50-4a37-a664-5351991f544f,user250@example.com,Subject 1830,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,03/03/2026,Medium,2,5,Legit,v1.0
c86762a7-12c1-4c37-9bd5-b0eab13eac51,user138@example.com,Subject 1831,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1757984705,High,0,5,Ham,v1.0
e2b83f9e-b4a0-4ac3-aabd-28cbd8860a2a,user824@example.com,Subject 1832,"Bonjour, voici les documents demandés.",11/29/2025,null,1,100,Legit,v1.0
6439a208-f9a2-4f0c-be20-7c18483ffe8b,user582@example.com,Subject 1833,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",1753923905,Urgent!,None,0,0,v1.0
15bab46b-97cd-407f-82ed-d5906d15a103,user285@example.com,Subject 1834,"Cheap meds, no prescription needed!!!",1765159505,null,0,1,0,v1.0
4e0cbe93-0746-4849-b90a-9b47b61db962,user298@example.com,Subject 1835,How have you been? It has been a long time.,09/19/2025,Low,-1,5,Legit,v1.0
cfb02a56-5049-4e12-895a-1bd2fad4bd0e,user97@example.com,Subject 1836,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",04-12-2025,High,null,0,Legit,v1.0
8075ba04-8670-48bf-a404-d6ab9031dd6c,user574@example.com,Subject 1837,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",21-03-2026,Low,1,100,s_p_a_m,v1.0
9ebbca70-cf96-4114-a9d3-d20bdfc10566,user414@example.com,Subject 1838,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2026-02-11T20:05:05.325677,N/A,1,0,s_p_a_m,v1.0
9d7879ae-4fab-4bc3-9aea-fe3d3b18569f,user947@example.com,Subject 1839,"Hello, we are interested in your profile.",2026-02-15T20:05:05.325682,High,null,1,0,v1.0
0d36b0aa-b983-4b15-8b67-6bdb8975d988,user374@example.com,Subject 1840,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1764641105,N/A,1,100,1,v1.0
ffa1f2bc-18ec-4d00-b9ad-64669b9de2b6,user185@example.com,Subject 1841,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2025-06-10T20:05:05.325690,null,null,10,ham,v1.0
b7106357-4808-4956-8c3d-168541283be5,user72@example.com,Subject 1842,"Cheap meds, no prescription needed!!!",11-09-2025,High,None,5,spam,v1.0
fb5a7b00-cd04-4597-be4c-bcae305555f9,user321@example.com,Subject 1843,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,06-10-2025,null,0,100,1,v1.0
6eee857f-bd41-4edf-b0bb-2a8517fd46e3,user161@example.com,Subject 1844,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",27-09-2025,N/A,null,100,SPAM,v1.0
5de79546-c718-4b73-bd8a-f6f4c27e5efc,user139@example.com,Subject 1845,Your account has been suspended. Please login to verify.,11/17/2025,Medium,-1,0,0,v1.0
92325025-f98b-43eb-8838-233f0b9d155d,user478@example.com,Subject 1846,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",07/24/2025,N/A,2,100,ham,v1.0
09f63ae8-32e4-4ae5-a3dd-b2415757315a,user153@example.com,Subject 1847,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",11/16/2025,Low,None,100,ham,v1.0
6adf5812-9694-4e89-865a-74b7d6d4dba8,user747@example.com,Subject 1848,How have you been? It has been a long time.,11/30/2025,null,2,10,Ham,v1.0
a79e2990-1af1-4f18-96a8-9362f64d252e,user73@example.com,Subject 1849,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",1756429505,Medium,None,100,s_p_a_m,v1.0
1a79855d-0382-4ab3-bfcf-d88829105468,user303@example.com,Subject 1850,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",2025-09-18T20:05:05.325736,Low,None,5,SPAM,v1.0
7e9e9236-8890-48e5-ad76-7b111396fb08,user663@example.com,Subject 1851,"Bonjour, voici les documents demandés.",1775523905,Medium,null,5,s_p_a_m,v1.0
d8f80445-b2e0-4d31-83bc-0051c7ee81a0,user465@example.com,Subject 1852,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,27-11-2025,null,2,0,ham,v1.0
d8d0ea31-2538-47df-9ccd-e0d7514a3bc3,user155@example.com,Subject 1853,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1764036305,Medium,2,100,SPAM,v1.0
4c5a7975-9aeb-41ba-a874-2cd435a95e10,user403@example.com,Subject 1854,Your account has been suspended. Please login to verify.,10/01/2025,Low,null,10,spam,v1.0
70f1d99c-0639-461a-8c44-89af154797f2,user753@example.com,Subject 1855,"Bonjour, voici les documents demandés.",1766455505,Low,None,1,0,v1.0
18b26fd6-2e2e-48e6-9e5f-faee2e1b3ff7,user738@example.com,Subject 1856,"Hello, we are interested in your profile.",1775869505,Urgent!,1,1,1,v1.0
bb5187b7-ddd2-47f5-a4c5-5478f6da1f73,user437@example.com,Subject 1857,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",04-06-2025,null,0,0,spam,v1.0
06533152-b8d2-4835-bb30-cfc288f524d2,user64@example.com,Subject 1858,¡Urgente! Necesitamos su respuesta inmediata.,10/27/2025,Low,null,0,Legit,v1.0
c1fb3ad2-63f1-4d73-985a-0b65dee080eb,user942@example.com,Subject 1859,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",04/02/2026,N/A,None,0,s_p_a_m,v1.0
0e03b069-37da-41aa-bfb4-ff86fc38849c,user524@example.com,Subject 1860,How have you been? It has been a long time.,1748912705,Medium,-1,100,Ham,v1.0
cf71f8da-9e2c-41e4-b62c-40af9e717ac2,user473@example.com,Subject 1861,"Hello, we are interested in your profile.",25-10-2025,N/A,-1,1,spam,v1.0
2f4de3da-19db-42f5-8484-f5731a101fd9,user530@example.com,Subject 1862,"Cheap meds, no prescription needed!!!",11/21/2025,N/A,-1,0,SPAM,v1.0
7f3ad1a5-a4cb-436a-9aab-fb37029fff80,user939@example.com,Subject 1863,How have you been? It has been a long time.,14-05-2025,N/A,null,1,SPAM,v1.0
8637a989-578a-4c0b-b13c-0b86e6a9eee0,user330@example.com,Subject 1864,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",1750986305,Medium,0,1,s_p_a_m,v1.0
537af957-12af-46e5-8604-6824b03bec55,user356@example.com,Subject 1865,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1763172305,High,None,0,Ham,v1.0
47c611f3-1e03-4fc4-99dd-1f3c8085fe6f,user91@example.com,Subject 1866,"Cheap meds, no prescription needed!!!",07-01-2026,Medium,null,1,Ham,v1.0
254d54d0-72f3-43b9-a36b-95edbea6837d,user728@example.com,Subject 1867,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",10-01-2026,Urgent!,0,100,spam,v1.0
69a2a615-00e6-4690-8367-1c59cfb2bd67,user342@example.com,Subject 1868,Attached is the invoice for last month.,1751763905,Medium,2,10,0,v1.0
4d220656-2c72-4ed3-a2d3-282286e6fd07,user554@example.com,Subject 1869,How have you been? It has been a long time.,04/24/2026,null,null,0,spam,v1.0
90099943-06e4-40fe-aa1a-054d8d8df8cf,user278@example.com,Subject 1870,¡Urgente! Necesitamos su respuesta inmediata.,1777251905,Low,-1,5,s_p_a_m,v1.0
2b157d0f-2297-46d2-80b7-a8ae072cb997,user306@example.com,Subject 1871,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",05/23/2025,Urgent!,1,10,SPAM,v1.0
59bcdb76-368a-465f-8bd6-58b9abf3ada1,user638@example.com,Subject 1872,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",05-06-2025,Low,null,100,SPAM,v1.0
8a805e06-08af-4212-bde3-03e9a5df1516,user366@example.com,Subject 1873,"Bonjour, voici les documents demandés.",2025-07-06T20:05:05.325913,Low,-1,1,s_p_a_m,v1.0
63ae5538-ee9e-45cb-8e09-1934d75a1102,user561@example.com,Subject 1874,"Bonjour, voici les documents demandés.",2026-04-06T20:05:05.325920,null,0,100,Ham,v1.0
0108a94a-1ebd-48d0-8d1f-26aa99b729ef,user832@example.com,Subject 1875,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-10-03T20:05:05.325925,null,1,100,SPAM,v1.0
47e0fa18-bc2e-4531-91f1-93168672650e,user618@example.com,Subject 1876,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",2025-07-31T20:05:05.325930,N/A,-1,100,Legit,v1.0
2565a618-0363-4edd-9638-c53f9a0c8e13,user506@example.com,Subject 1877,How have you been? It has been a long time.,29-04-2026,null,None,100,0,v1.0
2b1033da-c30b-446f-87c2-085c73ea8168,user217@example.com,Subject 1878,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",17-05-2025,High,null,100,1,v1.0
a42e4f8a-1e51-4329-be3d-e38891fef0c0,user781@example.com,Subject 1879,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,05/06/2025,Urgent!,-1,10,1,v1.0
98008cb2-44c6-416f-a008-869d3037c2a3,user540@example.com,Subject 1880,Your account has been suspended. Please login to verify.,1748307905,Low,null,0,s_p_a_m,v1.0
fac3e29e-1af1-4c6a-9dca-4c872a746e04,user108@example.com,Subject 1881,"Hello, we are interested in your profile.",2025-10-09T20:05:05.325958,N/A,1,0,SPAM,v1.0
4d95743c-8879-4bba-9bde-7a9a37c43017,user445@example.com,Subject 1882,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,1748480705,High,None,100,SPAM,v1.0
483a7366-e3ec-42a6-8b52-11bf0d58b048,user184@example.com,Subject 1883,Meeting at 5pm? Let me know.,2026-01-29T20:05:05.325968,Low,1,10,Ham,v1.0
5442cd64-3328-4aef-96b2-bd0be39268ca,user127@example.com,Subject 1884,"Bonjour, voici les documents demandés.",08/26/2025,Medium,None,0,Ham,v1.0
feed1bc9-2298-4b77-af9c-fd3086645765,user875@example.com,Subject 1885,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",2025-06-13T20:05:05.325979,Low,1,5,0,v1.0
003876d6-d9b0-403a-b7f6-f211712ded46,user252@example.com,Subject 1886,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",29-07-2025,Low,1,0,Ham,v1.0
cc2329fd-4bb0-4016-b118-c2a13a0d8b47,user763@example.com,Subject 1887,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",03-11-2025,null,-1,10,spam,v1.0
543c01c4-8b30-4be2-b6ba-42930a5dfa0b,user481@example.com,Subject 1888,¡Urgente! Necesitamos su respuesta inmediata.,03-07-2025,null,-1,5,Ham,v1.0
a53fdb63-5288-4a31-aaa5-e33b7aa0be0f,user42@example.com,Subject 1889,"Hello, we are interested in your profile.",2025-07-01T20:05:05.326000,Medium,None,0,Ham,v1.0
61947847-2368-4834-a051-dd0f5b165dd4,user814@example.com,Subject 1890,How have you been? It has been a long time.,03-10-2025,Medium,2,0,s_p_a_m,v1.0
667c32ec-ba37-4e39-8723-629d361cc3b2,user43@example.com,Subject 1891,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1763777105,N/A,0,10,s_p_a_m,v1.0
8cc949c3-f5b0-4208-af55-af87102b1d28,user490@example.com,Subject 1892,"Bonjour, voici les documents demandés.",13-11-2025,Low,null,5,Ham,v1.0
8613075a-89c9-48b1-b5ca-e89dea6afad2,user790@example.com,Subject 1893,Attached is the invoice for last month.,01/18/2026,null,1,10,spam,v1.0
dbc5c433-4a4d-4d37-9b58-15ac0ea3f020,user662@example.com,Subject 1894,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",2025-06-29T20:05:05.326026,Urgent!,None,0,s_p_a_m,v1.0
5fb5c1bf-5aed-478a-9c1b-ff63a14dda92,user891@example.com,Subject 1895,"Bonjour, voici les documents demandés.",11/09/2025,null,2,1,s_p_a_m,v1.0
03b3d321-ebf4-4972-aa10-28b7f7db7716,user701@example.com,Subject 1896,"Bonjour, voici les documents demandés.",1755392705,Medium,0,1,1,v1.0
1e201a0a-ed63-4934-ab20-0247ed2c0457,user767@example.com,Subject 1897,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",05/10/2025,Urgent!,None,0,1,v1.0
3d4a842b-b6a0-4106-ac95-28972d87b099,user934@example.com,Subject 1898,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",01/19/2026,N/A,-1,1,spam,v1.0
afac9054-4f3d-4d9d-919a-c210a2f8125c,user632@example.com,Subject 1899,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-08-30T20:05:05.326050,Low,None,0,1,v1.0
dbea36ce-34df-49a2-ad9a-8b96d7cfdf6e,user342@example.com,Subject 1900,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",2025-08-31T20:05:05.326055,Medium,2,1,s_p_a_m,v1.0
aa22848a-90c7-45e0-9e08-914844d173ef,user583@example.com,Subject 1901,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",2026-03-20T20:05:05.326061,null,2,1,0,v1.0
c9ab6ef7-5296-4d60-94b4-0dd927ec0cba,user640@example.com,Subject 1902,"Bonjour, voici les documents demandés.",03/20/2026,null,-1,1,0,v1.0
981ffdaf-178f-4204-bf0e-1ce8f9e90e5e,user925@example.com,Subject 1903,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,09/07/2025,N/A,1,10,spam,v1.0
64b18b48-ae47-41f9-b0b5-eca2c97f3a89,user318@example.com,Subject 1904,"Hello, we are interested in your profile.",1759799105,Medium,0,1,s_p_a_m,v1.0
d3bf5377-b9cd-4a1c-9dca-6d81873c1dc8,user597@example.com,Subject 1905,"Bonjour, voici les documents demandés.",2025-06-06T20:05:05.326082,Low,-1,100,ham,v1.0
579ad043-7193-4998-ac1c-3efa10a478c5,user469@example.com,Subject 1906,Meeting at 5pm? Let me know.,10/16/2025,High,2,100,1,v1.0
b56386eb-9286-459a-86d9-59ea0d8ca36b,user643@example.com,Subject 1907,"Cheap meds, no prescription needed!!!",1747962305,Low,2,100,0,v1.0
cd885223-d9e5-40c2-a7e9-c33ac41506c8,user239@example.com,Subject 1908,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",02/25/2026,Medium,0,10,SPAM,v1.0
6dc67fdd-1ad2-4029-8f97-9f3464aa61ac,user869@example.com,Subject 1909,Meeting at 5pm? Let me know.,11-08-2025,High,2,1,ham,v1.0
8360efc1-1a0a-47b6-abc7-9785d379a9b2,user985@example.com,Subject 1910,Your account has been suspended. Please login to verify.,2025-11-18T20:05:05.326106,Low,-1,10,ham,v1.0
a9e10717-9e4d-46e0-aa68-fae12c136a64,user690@example.com,Subject 1911,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",2026-02-07T20:05:05.326111,Urgent!,1,5,SPAM,v1.0
7cfa75e6-23fe-4d6b-858d-3afe6cd9c3ec,user737@example.com,Subject 1912,"Bonjour, voici les documents demandés.",1760922305,High,0,1,1,v1.0
c87c1d49-fc01-40e2-b863-1fd46e497848,user720@example.com,Subject 1913,¡Urgente! Necesitamos su respuesta inmediata.,06/26/2025,Urgent!,1,5,s_p_a_m,v1.0
1b4d9f02-b29b-4811-a415-d3563ffc8944,user846@example.com,Subject 1914,"Cheap meds, no prescription needed!!!",25-07-2025,Medium,0,10,SPAM,v1.0
9dfafb75-c0d7-4372-a1b5-1bc4faa96ab2,user125@example.com,Subject 1915,"Cheap meds, no prescription needed!!!",2025-08-21T20:05:05.326130,Medium,null,100,0,v1.0
16082321-04e8-4f92-9de9-4fbd8a879139,user514@example.com,Subject 1916,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,05/02/2025,null,-1,5,s_p_a_m,v1.0
41b5dc49-2060-4775-b94c-c7c3bdb87aef,user29@example.com,Subject 1917,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,04/26/2026,null,None,1,0,v1.0
6e748b3d-94a6-40aa-9947-e0befb9b39de,user87@example.com,Subject 1918,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2026-01-05T20:05:05.326146,Medium,None,10,ham,v1.0
032b8771-6626-4334-a3e1-0423d46536bf,user256@example.com,Subject 1919,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",09-03-2026,Urgent!,null,100,SPAM,v1.0
66a3c0bb-ea5b-460a-bf8a-7d2a722f6415,user177@example.com,Subject 1920,"Hello, we are interested in your profile.",06/16/2025,N/A,-1,0,SPAM,v1.0
80455558-740c-45a5-857e-eb73bba3a2ab,user831@example.com,Subject 1921,Meeting at 5pm? Let me know.,07/13/2025,High,0,1,1,v1.0
22260a0a-34fc-40c4-974c-df920fd21414,user103@example.com,Subject 1922,How have you been? It has been a long time.,05/04/2025,High,0,1,SPAM,v1.0
057d9aca-f878-43f2-a4fa-7cc9b51e96e5,user802@example.com,Subject 1923,Meeting at 5pm? Let me know.,11/11/2025,Low,1,100,1,v1.0
0033b8b9-38d1-44a0-a267-33d09dfff210,user687@example.com,Subject 1924,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",14-12-2025,Low,null,100,SPAM,v1.0
ee1ca25c-bf5d-403d-bd14-2a448570b6ea,user9@example.com,Subject 1925,How have you been? It has been a long time.,1774919105,Urgent!,2,1,s_p_a_m,v1.0
1d31b83e-3121-4f99-b1cd-cc3de710b6de,user384@example.com,Subject 1926,Your account has been suspended. Please login to verify.,10/03/2025,Low,-1,0,Ham,v1.0
e6f6dce8-020f-4c99-b736-b5d31e04e753,user688@example.com,Subject 1927,How have you been? It has been a long time.,01/05/2026,Urgent!,0,5,0,v1.0
3d69a09d-5d20-4bd2-873f-5850e2ba4c9d,user116@example.com,Subject 1928,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,27-04-2026,Low,0,10,s_p_a_m,v1.0
e28535ac-3ab6-4b67-b92b-6e7b222cf713,user9@example.com,Subject 1929,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,11-03-2026,Urgent!,null,0,ham,v1.0
dab375c9-0231-4c0a-9277-8719044bb532,user60@example.com,Subject 1930,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",12/26/2025,N/A,None,1,ham,v1.0
009c8d7f-2994-4614-ad6a-dea1e8e00eac,user379@example.com,Subject 1931,"Hello, we are interested in your profile.",1756861505,null,0,1,ham,v1.0
afbdf496-ce3c-4ef4-8bb6-676a878b78b9,user41@example.com,Subject 1932,How have you been? It has been a long time.,01-03-2026,Medium,2,5,Ham,v1.0
1b5dfe46-55f3-496c-9fdf-364fdcd575ba,user745@example.com,Subject 1933,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",07-09-2025,Urgent!,null,0,1,v1.0
353de490-f08d-4f99-9c52-14f390dbf507,user732@example.com,Subject 1934,How have you been? It has been a long time.,25-11-2025,Urgent!,1,100,Ham,v1.0
65ce59dd-9e7f-4a37-a1ee-1a414e6167e1,user817@example.com,Subject 1935,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",08-09-2025,Medium,-1,10,Legit,v1.0
39f26df0-73e0-42ca-ae95-91913c73a7dc,user73@example.com,Subject 1936,Attached is the invoice for last month.,2025-07-15T20:05:05.326239,Low,null,0,ham,v1.0
2c93b2f3-753c-4674-a1a1-5934c0b39056,user671@example.com,Subject 1937,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",01-01-2026,Low,None,100,Legit,v1.0
1a11d578-e8df-43e1-8a08-9eb3ad815c50,user192@example.com,Subject 1938,How have you been? It has been a long time.,22-10-2025,Medium,2,10,Legit,v1.0
c41b3b45-3097-487d-bdd1-1830464e656e,user432@example.com,Subject 1939,"Cheap meds, no prescription needed!!!",17-08-2025,N/A,-1,5,Legit,v1.0
b880684e-dd09-44b5-9aa1-6236aa3a0f05,user28@example.com,Subject 1940,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",03/08/2026,null,-1,100,Legit,v1.0
d50b4dd3-d93b-4840-899b-eca61e9b60a0,user777@example.com,Subject 1941,"Cheap meds, no prescription needed!!!",1766023505,null,None,5,1,v1.0
b93dbfed-5f56-49f9-9166-8f70d643fe8d,user493@example.com,Subject 1942,"Bonjour, voici les documents demandés.",06-01-2026,High,null,5,Legit,v1.0
2e16a737-ad28-48da-a2b0-cac703ea1418,user668@example.com,Subject 1943,¡Urgente! Necesitamos su respuesta inmediata.,02/07/2026,Low,2,100,Legit,v1.0
3635fe87-d323-453c-91cc-985cd812a42b,user56@example.com,Subject 1944,"Hello, we are interested in your profile.",22-03-2026,null,-1,1,Ham,v1.0
41e91a28-14aa-4629-bcfd-bef2f0412428,user610@example.com,Subject 1945,"Bonjour, voici les documents demandés.",03/31/2026,N/A,null,1,SPAM,v1.0
1efa35e7-2a54-451a-9c1d-d5a8e4b8176e,user421@example.com,Subject 1946,Meeting at 5pm? Let me know.,1766887505,High,0,1,Legit,v1.0
7485b751-a1e9-4662-b9b5-319fd6db1948,user200@example.com,Subject 1947,¡Urgente! Necesitamos su respuesta inmediata.,1772762705,N/A,1,100,SPAM,v1.0
fdd7f237-7b5c-4a4a-9fae-bbcd1bd68193,user663@example.com,Subject 1948,"Hello, we are interested in your profile.",1770602705,Urgent!,-1,0,ham,v1.0
15687132-cf7f-4b3e-a145-e2d8373d8cc0,user197@example.com,Subject 1949,"Cheap meds, no prescription needed!!!",1768442705,Urgent!,None,5,0,v1.0
c3a90ada-c52c-443f-9548-92fff7899395,user948@example.com,Subject 1950,Meeting at 5pm? Let me know.,07/10/2025,Medium,0,5,ham,v1.0
a927d74b-8df3-4907-a6aa-ea249a6386a1,user79@example.com,Subject 1951,How have you been? It has been a long time.,04/15/2026,High,null,5,ham,v1.0
e051d9e7-f77f-433c-9312-24ff83994df5,user15@example.com,Subject 1952,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",2025-06-26T20:05:05.326318,null,null,100,1,v1.0
aee8ab9f-ebb5-4029-bd1d-adb08ee30999,user67@example.com,Subject 1953,¡Urgente! Necesitamos su respuesta inmediata.,03/11/2026,null,-1,10,1,v1.0
e877b5c4-ac4b-488e-915f-9fa8ca6d8633,user865@example.com,Subject 1954,"Cheap meds, no prescription needed!!!",1755306305,High,null,5,ham,v1.0
7f21e845-b4af-4888-9f20-4bda856cae16,user141@example.com,Subject 1955,¡Urgente! Necesitamos su respuesta inmediata.,2025-05-26T20:05:05.326332,High,0,100,0,v1.0
84f3633e-5a61-4e24-89a4-73072e7d7ff5,user797@example.com,Subject 1956,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-07-20T20:05:05.326337,Medium,null,0,ham,v1.0
dd6fccc5-457f-495a-beb1-163b379869a5,user583@example.com,Subject 1957,Meeting at 5pm? Let me know.,04-06-2025,High,-1,0,Legit,v1.0
2476c6bd-3fb8-4213-9e5f-644b6e6a99e2,user192@example.com,Subject 1958,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",2025-11-10T20:05:05.326347,Low,null,5,ham,v1.0
a7577cdd-8d76-4269-895c-4b019d50a781,user266@example.com,Subject 1959,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",28-03-2026,N/A,None,10,0,v1.0
fd54fbb6-2918-47f0-a8ab-3a11c49aecd1,user309@example.com,Subject 1960,Your account has been suspended. Please login to verify.,1749431105,Urgent!,0,100,ham,v1.0
ea40db49-4610-43c9-8806-6e638b1757e0,user225@example.com,Subject 1961,How have you been? It has been a long time.,1757466305,Medium,2,10,s_p_a_m,v1.0
c04c45e5-499f-4706-badc-6219349669aa,user395@example.com,Subject 1962,¡Urgente! Necesitamos su respuesta inmediata.,06/29/2025,Low,2,10,ham,v1.0
c9e31917-cd74-4212-ba0d-390421c523d3,user840@example.com,Subject 1963,"Hello, we are interested in your profile.",16-10-2025,Urgent!,null,5,s_p_a_m,v1.0
a2a2acbe-43bf-47b0-86a9-42caa36e5f74,user395@example.com,Subject 1964,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",06/17/2025,Medium,-1,5,1,v1.0
ccccb409-880e-4f4b-a694-f4fef12764fd,user512@example.com,Subject 1965,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",1770861905,Urgent!,-1,5,Ham,v1.0
8f9e0bb0-ab64-44ca-bd1f-5a429e2c7bc4,user759@example.com,Subject 1966,"Bonjour, voici les documents demandés.",1751936705,Medium,2,100,ham,v1.0
